"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"carros.nlogo"
"densidad_flujo"
"10/26/2024 14:51:22:496 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","metrica_flujo"
"9","aleatoria","1","0.0045","aleatoria","0.026","250","0.75"
"1","aleatoria","1","0.0045","aleatoria","0.026","1400","0.9259259259259259"
"7","aleatoria","1","0.0045","aleatoria","0.026","1650","0.9375"
"5","aleatoria","1","0.0045","aleatoria","0.026","2450","0.9791666666666666"
"9","aleatoria","1","0.0045","aleatoria","0.026","300","0.8"
"1","aleatoria","1","0.0045","aleatoria","0.026","1450","0.9285714285714286"
"7","aleatoria","1","0.0045","aleatoria","0.026","1700","0.9393939393939394"
"9","aleatoria","1","0.0045","aleatoria","0.026","350","0.8333333333333334"
"5","aleatoria","1","0.0045","aleatoria","0.026","2500","0.9795918367346939"
"1","aleatoria","1","0.0045","aleatoria","0.026","1500","0.9310344827586207"
"7","aleatoria","1","0.0045","aleatoria","0.026","1750","0.9411764705882353"
"9","aleatoria","1","0.0045","aleatoria","0.026","400","0.8571428571428571"
"5","aleatoria","1","0.0045","aleatoria","0.026","2550","0.98"
"7","aleatoria","1","0.0045","aleatoria","0.026","1800","0.9428571428571428"
"9","aleatoria","1","0.0045","aleatoria","0.026","450","0.875"
"5","aleatoria","1","0.0045","aleatoria","0.026","2600","0.9803921568627451"
"7","aleatoria","1","0.0045","aleatoria","0.026","1850","0.9444444444444444"
"9","aleatoria","1","0.0045","aleatoria","0.026","500","0.8888888888888888"
"5","aleatoria","1","0.0045","aleatoria","0.026","2650","0.9807692307692307"
"7","aleatoria","1","0.0045","aleatoria","0.026","1900","0.9459459459459459"
"9","aleatoria","1","0.0045","aleatoria","0.026","550","0.9"
"5","aleatoria","1","0.0045","aleatoria","0.026","2700","0.9811320754716981"
"7","aleatoria","1","0.0045","aleatoria","0.026","1950","0.9473684210526315"
"9","aleatoria","1","0.0045","aleatoria","0.026","600","0.9090909090909091"
"5","aleatoria","1","0.0045","aleatoria","0.026","2750","0.9814814814814815"
"7","aleatoria","1","0.0045","aleatoria","0.026","2000","0.9487179487179487"
"9","aleatoria","1","0.0045","aleatoria","0.026","650","0.9166666666666666"
"5","aleatoria","1","0.0045","aleatoria","0.026","2800","0.9818181818181818"
"7","aleatoria","1","0.0045","aleatoria","0.026","2050","0.95"
"9","aleatoria","1","0.0045","aleatoria","0.026","700","0.9230769230769231"
"5","aleatoria","1","0.0045","aleatoria","0.026","2850","0.9821428571428571"
"7","aleatoria","1","0.0045","aleatoria","0.026","2100","0.9512195121951219"
"9","aleatoria","1","0.0045","aleatoria","0.026","750","0.9285714285714286"
"5","aleatoria","1","0.0045","aleatoria","0.026","2900","0.9824561403508771"
"9","aleatoria","1","0.0045","aleatoria","0.026","800","0.9333333333333333"
"7","aleatoria","1","0.0045","aleatoria","0.026","2150","0.9523809523809523"
"5","aleatoria","1","0.0045","aleatoria","0.026","2950","0.9827586206896551"
"9","aleatoria","1","0.0045","aleatoria","0.026","850","0.9375"
"7","aleatoria","1","0.0045","aleatoria","0.026","2200","0.9534883720930233"
"2","aleatoria","1","0.0045","aleatoria","0.026","2800","0.9818181818181818"
"5","aleatoria","1","0.0045","aleatoria","0.026","3000","0.9830508474576272"
"9","aleatoria","1","0.0045","aleatoria","0.026","900","0.9411764705882353"
"7","aleatoria","1","0.0045","aleatoria","0.026","2250","0.9545454545454546"
"10","aleatoria","1","0.0045","aleatoria","0.026","0","0"
"2","aleatoria","1","0.0045","aleatoria","0.026","2850","0.9821428571428571"
"9","aleatoria","1","0.0045","aleatoria","0.026","950","0.9444444444444444"
"7","aleatoria","1","0.0045","aleatoria","0.026","2300","0.9555555555555556"
"10","aleatoria","1","0.0045","aleatoria","0.026","50","0"
"2","aleatoria","1","0.0045","aleatoria","0.026","2900","0.9824561403508771"
"9","aleatoria","1","0.0045","aleatoria","0.026","1000","0.9473684210526315"
"7","aleatoria","1","0.0045","aleatoria","0.026","2350","0.9565217391304348"
"10","aleatoria","1","0.0045","aleatoria","0.026","100","1"
"2","aleatoria","1","0.0045","aleatoria","0.026","2950","0.9827586206896551"
"7","aleatoria","1","0.0045","aleatoria","0.026","2400","0.9574468085106383"
"10","aleatoria","1","0.0045","aleatoria","0.026","150","1"
"9","aleatoria","1","0.0045","aleatoria","0.026","1050","0.95"
"2","aleatoria","1","0.0045","aleatoria","0.026","3000","0.9830508474576272"
"11","aleatoria","2","0.0045","aleatoria","0.026","0","0"
"7","aleatoria","1","0.0045","aleatoria","0.026","2450","0.9583333333333334"
"9","aleatoria","1","0.0045","aleatoria","0.026","1100","0.9523809523809523"
"10","aleatoria","1","0.0045","aleatoria","0.026","200","1"
"7","aleatoria","1","0.0045","aleatoria","0.026","2500","0.9591836734693877"
"11","aleatoria","2","0.0045","aleatoria","0.026","50","0"
"9","aleatoria","1","0.0045","aleatoria","0.026","1150","0.9545454545454546"
"10","aleatoria","1","0.0045","aleatoria","0.026","250","1"
"9","aleatoria","1","0.0045","aleatoria","0.026","1200","0.9565217391304348"
"7","aleatoria","1","0.0045","aleatoria","0.026","2550","0.96"
"10","aleatoria","1","0.0045","aleatoria","0.026","300","0.8"
"11","aleatoria","2","0.0045","aleatoria","0.026","100","2"
"9","aleatoria","1","0.0045","aleatoria","0.026","1250","0.9583333333333334"
"7","aleatoria","1","0.0045","aleatoria","0.026","2600","0.9607843137254902"
"10","aleatoria","1","0.0045","aleatoria","0.026","350","0.8333333333333334"
"11","aleatoria","2","0.0045","aleatoria","0.026","150","2"
"9","aleatoria","1","0.0045","aleatoria","0.026","1300","0.96"
"10","aleatoria","1","0.0045","aleatoria","0.026","400","0.8571428571428571"
"7","aleatoria","1","0.0045","aleatoria","0.026","2650","0.9615384615384616"
"11","aleatoria","2","0.0045","aleatoria","0.026","200","1.3333333333333333"
"9","aleatoria","1","0.0045","aleatoria","0.026","1350","0.9615384615384616"
"10","aleatoria","1","0.0045","aleatoria","0.026","450","0.875"
"7","aleatoria","1","0.0045","aleatoria","0.026","2700","0.9622641509433962"
"11","aleatoria","2","0.0045","aleatoria","0.026","250","1.5"
"9","aleatoria","1","0.0045","aleatoria","0.026","1400","0.9629629629629629"
"10","aleatoria","1","0.0045","aleatoria","0.026","500","0.8888888888888888"
"7","aleatoria","1","0.0045","aleatoria","0.026","2750","0.9629629629629629"
"11","aleatoria","2","0.0045","aleatoria","0.026","300","1.6"
"9","aleatoria","1","0.0045","aleatoria","0.026","1450","0.9642857142857143"
"10","aleatoria","1","0.0045","aleatoria","0.026","550","0.9"
"7","aleatoria","1","0.0045","aleatoria","0.026","2800","0.9636363636363636"
"11","aleatoria","2","0.0045","aleatoria","0.026","350","1.6666666666666667"
"9","aleatoria","1","0.0045","aleatoria","0.026","1500","0.9655172413793104"
"10","aleatoria","1","0.0045","aleatoria","0.026","600","0.9090909090909091"
"7","aleatoria","1","0.0045","aleatoria","0.026","2850","0.9642857142857143"
"11","aleatoria","2","0.0045","aleatoria","0.026","400","1.7142857142857142"
"9","aleatoria","1","0.0045","aleatoria","0.026","1550","0.9666666666666667"
"10","aleatoria","1","0.0045","aleatoria","0.026","650","0.9166666666666666"
"7","aleatoria","1","0.0045","aleatoria","0.026","2900","0.9649122807017544"
"11","aleatoria","2","0.0045","aleatoria","0.026","450","1.75"
"9","aleatoria","1","0.0045","aleatoria","0.026","1600","0.967741935483871"
"10","aleatoria","1","0.0045","aleatoria","0.026","700","0.9230769230769231"
"7","aleatoria","1","0.0045","aleatoria","0.026","2950","0.9655172413793104"
"11","aleatoria","2","0.0045","aleatoria","0.026","500","1.7777777777777777"
"9","aleatoria","1","0.0045","aleatoria","0.026","1650","0.96875"
"10","aleatoria","1","0.0045","aleatoria","0.026","750","0.9285714285714286"
"7","aleatoria","1","0.0045","aleatoria","0.026","3000","0.9661016949152542"
"11","aleatoria","2","0.0045","aleatoria","0.026","550","1.8"
"9","aleatoria","1","0.0045","aleatoria","0.026","1700","0.9696969696969697"
"12","aleatoria","2","0.0045","aleatoria","0.026","0","0"
"10","aleatoria","1","0.0045","aleatoria","0.026","800","0.9333333333333333"
"9","aleatoria","1","0.0045","aleatoria","0.026","1750","0.9705882352941176"
"11","aleatoria","2","0.0045","aleatoria","0.026","600","1.8181818181818181"
"10","aleatoria","1","0.0045","aleatoria","0.026","850","0.9375"
"12","aleatoria","2","0.0045","aleatoria","0.026","50","0"
"9","aleatoria","1","0.0045","aleatoria","0.026","1800","0.9714285714285714"
"11","aleatoria","2","0.0045","aleatoria","0.026","650","1.8333333333333333"
"10","aleatoria","1","0.0045","aleatoria","0.026","900","0.9411764705882353"
"12","aleatoria","2","0.0045","aleatoria","0.026","100","1"
"9","aleatoria","1","0.0045","aleatoria","0.026","1850","0.9722222222222222"
"11","aleatoria","2","0.0045","aleatoria","0.026","700","1.8461538461538463"
"10","aleatoria","1","0.0045","aleatoria","0.026","950","0.9444444444444444"
"12","aleatoria","2","0.0045","aleatoria","0.026","150","1"
"9","aleatoria","1","0.0045","aleatoria","0.026","1900","0.972972972972973"
"11","aleatoria","2","0.0045","aleatoria","0.026","750","1.8571428571428572"
"10","aleatoria","1","0.0045","aleatoria","0.026","1000","0.9473684210526315"
"12","aleatoria","2","0.0045","aleatoria","0.026","200","1.3333333333333333"
"9","aleatoria","1","0.0045","aleatoria","0.026","1950","0.9736842105263158"
"11","aleatoria","2","0.0045","aleatoria","0.026","800","1.8666666666666667"
"10","aleatoria","1","0.0045","aleatoria","0.026","1050","0.95"
"12","aleatoria","2","0.0045","aleatoria","0.026","250","1.5"
"9","aleatoria","1","0.0045","aleatoria","0.026","2000","0.9743589743589743"
"11","aleatoria","2","0.0045","aleatoria","0.026","850","1.875"
"10","aleatoria","1","0.0045","aleatoria","0.026","1100","0.9523809523809523"
"12","aleatoria","2","0.0045","aleatoria","0.026","300","1.6"
"9","aleatoria","1","0.0045","aleatoria","0.026","2050","0.975"
"11","aleatoria","2","0.0045","aleatoria","0.026","900","1.8823529411764706"
"10","aleatoria","1","0.0045","aleatoria","0.026","1150","0.9545454545454546"
"12","aleatoria","2","0.0045","aleatoria","0.026","350","1.6666666666666667"
"9","aleatoria","1","0.0045","aleatoria","0.026","2100","0.9512195121951219"
"11","aleatoria","2","0.0045","aleatoria","0.026","950","1.8888888888888888"
"10","aleatoria","1","0.0045","aleatoria","0.026","1200","0.9565217391304348"
"12","aleatoria","2","0.0045","aleatoria","0.026","400","1.7142857142857142"
"9","aleatoria","1","0.0045","aleatoria","0.026","2150","0.9523809523809523"
"11","aleatoria","2","0.0045","aleatoria","0.026","1000","1.894736842105263"
"10","aleatoria","1","0.0045","aleatoria","0.026","1250","0.9583333333333334"
"12","aleatoria","2","0.0045","aleatoria","0.026","450","1.625"
"9","aleatoria","1","0.0045","aleatoria","0.026","2200","0.9534883720930233"
"11","aleatoria","2","0.0045","aleatoria","0.026","1050","1.9"
"10","aleatoria","1","0.0045","aleatoria","0.026","1300","0.96"
"8","aleatoria","1","0.0045","aleatoria","0.026","600","0.9090909090909091"
"12","aleatoria","2","0.0045","aleatoria","0.026","500","1.6666666666666667"
"9","aleatoria","1","0.0045","aleatoria","0.026","2250","0.9545454545454546"
"10","aleatoria","1","0.0045","aleatoria","0.026","1350","0.9615384615384616"
"11","aleatoria","2","0.0045","aleatoria","0.026","1100","1.9047619047619047"
"8","aleatoria","1","0.0045","aleatoria","0.026","650","0.9166666666666666"
"12","aleatoria","2","0.0045","aleatoria","0.026","550","1.7"
"9","aleatoria","1","0.0045","aleatoria","0.026","2300","0.9555555555555556"
"10","aleatoria","1","0.0045","aleatoria","0.026","1400","0.9629629629629629"
"11","aleatoria","2","0.0045","aleatoria","0.026","1150","1.9090909090909092"
"8","aleatoria","1","0.0045","aleatoria","0.026","700","0.9230769230769231"
"12","aleatoria","2","0.0045","aleatoria","0.026","600","1.7272727272727273"
"9","aleatoria","1","0.0045","aleatoria","0.026","2350","0.9565217391304348"
"10","aleatoria","1","0.0045","aleatoria","0.026","1450","0.9642857142857143"
"8","aleatoria","1","0.0045","aleatoria","0.026","750","0.9285714285714286"
"9","aleatoria","1","0.0045","aleatoria","0.026","2400","0.9574468085106383"
"12","aleatoria","2","0.0045","aleatoria","0.026","650","1.75"
"11","aleatoria","2","0.0045","aleatoria","0.026","1200","1.9130434782608696"
"10","aleatoria","1","0.0045","aleatoria","0.026","1500","0.9655172413793104"
"8","aleatoria","1","0.0045","aleatoria","0.026","800","0.9333333333333333"
"9","aleatoria","1","0.0045","aleatoria","0.026","2450","0.9583333333333334"
"12","aleatoria","2","0.0045","aleatoria","0.026","700","1.7692307692307692"
"10","aleatoria","1","0.0045","aleatoria","0.026","1550","0.9666666666666667"
"11","aleatoria","2","0.0045","aleatoria","0.026","1250","1.9166666666666667"
"8","aleatoria","1","0.0045","aleatoria","0.026","850","0.9375"
"9","aleatoria","1","0.0045","aleatoria","0.026","2500","0.9591836734693877"
"12","aleatoria","2","0.0045","aleatoria","0.026","750","1.7857142857142858"
"10","aleatoria","1","0.0045","aleatoria","0.026","1600","0.967741935483871"
"8","aleatoria","1","0.0045","aleatoria","0.026","900","0.9411764705882353"
"11","aleatoria","2","0.0045","aleatoria","0.026","1300","1.92"
"9","aleatoria","1","0.0045","aleatoria","0.026","2550","0.96"
"12","aleatoria","2","0.0045","aleatoria","0.026","800","1.7333333333333334"
"1","aleatoria","1","0.0045","aleatoria","0.026","1550","0.9333333333333333"
"8","aleatoria","1","0.0045","aleatoria","0.026","950","0.9444444444444444"
"9","aleatoria","1","0.0045","aleatoria","0.026","2600","0.9607843137254902"
"10","aleatoria","1","0.0045","aleatoria","0.026","1650","0.96875"
"1","aleatoria","1","0.0045","aleatoria","0.026","1600","0.9354838709677419"
"8","aleatoria","1","0.0045","aleatoria","0.026","1000","0.9473684210526315"
"9","aleatoria","1","0.0045","aleatoria","0.026","2650","0.9615384615384616"
"12","aleatoria","2","0.0045","aleatoria","0.026","850","1.75"
"10","aleatoria","1","0.0045","aleatoria","0.026","1700","0.9696969696969697"
"8","aleatoria","1","0.0045","aleatoria","0.026","1050","0.95"
"1","aleatoria","1","0.0045","aleatoria","0.026","1650","0.9375"
"9","aleatoria","1","0.0045","aleatoria","0.026","2700","0.9622641509433962"
"11","aleatoria","2","0.0045","aleatoria","0.026","1350","1.9230769230769231"
"12","aleatoria","2","0.0045","aleatoria","0.026","900","1.7647058823529411"
"8","aleatoria","1","0.0045","aleatoria","0.026","1100","0.9523809523809523"
"10","aleatoria","1","0.0045","aleatoria","0.026","1750","0.9705882352941176"
"1","aleatoria","1","0.0045","aleatoria","0.026","1700","0.9393939393939394"
"9","aleatoria","1","0.0045","aleatoria","0.026","2750","0.9629629629629629"
"8","aleatoria","1","0.0045","aleatoria","0.026","1150","0.9545454545454546"
"11","aleatoria","2","0.0045","aleatoria","0.026","1400","1.9259259259259258"
"10","aleatoria","1","0.0045","aleatoria","0.026","1800","0.9714285714285714"
"9","aleatoria","1","0.0045","aleatoria","0.026","2800","0.9636363636363636"
"12","aleatoria","2","0.0045","aleatoria","0.026","950","1.7777777777777777"
"1","aleatoria","1","0.0045","aleatoria","0.026","1750","0.9411764705882353"
"8","aleatoria","1","0.0045","aleatoria","0.026","1200","0.9565217391304348"
"9","aleatoria","1","0.0045","aleatoria","0.026","2850","0.9642857142857143"
"12","aleatoria","2","0.0045","aleatoria","0.026","1000","1.7894736842105263"
"10","aleatoria","1","0.0045","aleatoria","0.026","1850","0.9722222222222222"
"1","aleatoria","1","0.0045","aleatoria","0.026","1800","0.9428571428571428"
"11","aleatoria","2","0.0045","aleatoria","0.026","1450","1.9285714285714286"
"8","aleatoria","1","0.0045","aleatoria","0.026","1250","0.9583333333333334"
"9","aleatoria","1","0.0045","aleatoria","0.026","2900","0.9649122807017544"
"10","aleatoria","1","0.0045","aleatoria","0.026","1900","0.972972972972973"
"1","aleatoria","1","0.0045","aleatoria","0.026","1850","0.9444444444444444"
"11","aleatoria","2","0.0045","aleatoria","0.026","1500","1.9310344827586208"
"8","aleatoria","1","0.0045","aleatoria","0.026","1300","0.96"
"9","aleatoria","1","0.0045","aleatoria","0.026","2950","0.9655172413793104"
"10","aleatoria","1","0.0045","aleatoria","0.026","1950","0.9736842105263158"
"1","aleatoria","1","0.0045","aleatoria","0.026","1900","0.9459459459459459"
"8","aleatoria","1","0.0045","aleatoria","0.026","1350","0.9615384615384616"
"9","aleatoria","1","0.0045","aleatoria","0.026","3000","0.9661016949152542"
"11","aleatoria","2","0.0045","aleatoria","0.026","1550","1.9333333333333333"
"13","aleatoria","2","0.0045","aleatoria","0.026","0","0"
"10","aleatoria","1","0.0045","aleatoria","0.026","2000","0.9743589743589743"
"8","aleatoria","1","0.0045","aleatoria","0.026","1400","0.9629629629629629"
"1","aleatoria","1","0.0045","aleatoria","0.026","1950","0.9473684210526315"
"13","aleatoria","2","0.0045","aleatoria","0.026","50","0"
"8","aleatoria","1","0.0045","aleatoria","0.026","1450","0.9642857142857143"
"11","aleatoria","2","0.0045","aleatoria","0.026","1600","1.935483870967742"
"10","aleatoria","1","0.0045","aleatoria","0.026","2050","0.975"
"1","aleatoria","1","0.0045","aleatoria","0.026","2000","0.9487179487179487"
"8","aleatoria","1","0.0045","aleatoria","0.026","1500","0.9655172413793104"
"13","aleatoria","2","0.0045","aleatoria","0.026","100","1"
"10","aleatoria","1","0.0045","aleatoria","0.026","2100","0.975609756097561"
"11","aleatoria","2","0.0045","aleatoria","0.026","1650","1.9375"
"1","aleatoria","1","0.0045","aleatoria","0.026","2050","0.95"
"8","aleatoria","1","0.0045","aleatoria","0.026","1550","0.9666666666666667"
"13","aleatoria","2","0.0045","aleatoria","0.026","150","0.5"
"10","aleatoria","1","0.0045","aleatoria","0.026","2150","0.9761904761904762"
"11","aleatoria","2","0.0045","aleatoria","0.026","1700","1.9393939393939394"
"8","aleatoria","1","0.0045","aleatoria","0.026","1600","0.967741935483871"
"13","aleatoria","2","0.0045","aleatoria","0.026","200","1"
"1","aleatoria","1","0.0045","aleatoria","0.026","2100","0.9512195121951219"
"10","aleatoria","1","0.0045","aleatoria","0.026","2200","0.9767441860465116"
"11","aleatoria","2","0.0045","aleatoria","0.026","1750","1.9411764705882353"
"8","aleatoria","1","0.0045","aleatoria","0.026","1650","0.96875"
"13","aleatoria","2","0.0045","aleatoria","0.026","250","1.25"
"10","aleatoria","1","0.0045","aleatoria","0.026","2250","0.9772727272727273"
"8","aleatoria","1","0.0045","aleatoria","0.026","1700","0.9696969696969697"
"11","aleatoria","2","0.0045","aleatoria","0.026","1800","1.9428571428571428"
"13","aleatoria","2","0.0045","aleatoria","0.026","300","1.4"
"10","aleatoria","1","0.0045","aleatoria","0.026","2300","0.9777777777777777"
"1","aleatoria","1","0.0045","aleatoria","0.026","2150","0.9523809523809523"
"8","aleatoria","1","0.0045","aleatoria","0.026","1750","0.9705882352941176"
"11","aleatoria","2","0.0045","aleatoria","0.026","1850","1.9444444444444444"
"13","aleatoria","2","0.0045","aleatoria","0.026","350","1.5"
"10","aleatoria","1","0.0045","aleatoria","0.026","2350","0.9782608695652174"
"1","aleatoria","1","0.0045","aleatoria","0.026","2200","0.9534883720930233"
"8","aleatoria","1","0.0045","aleatoria","0.026","1800","0.9714285714285714"
"13","aleatoria","2","0.0045","aleatoria","0.026","400","1.5714285714285714"
"10","aleatoria","1","0.0045","aleatoria","0.026","2400","0.9787234042553191"
"11","aleatoria","2","0.0045","aleatoria","0.026","1900","1.945945945945946"
"1","aleatoria","1","0.0045","aleatoria","0.026","2250","0.9545454545454546"
"8","aleatoria","1","0.0045","aleatoria","0.026","1850","0.9722222222222222"
"10","aleatoria","1","0.0045","aleatoria","0.026","2450","0.9791666666666666"
"13","aleatoria","2","0.0045","aleatoria","0.026","450","1.625"
